0,011493
-0,010826
0,002825
-0,008027
0,014453
0,000371
-0,007522
0,000544
-0,002716
0,015408
-0,010353
0,00202
-0,007026
0,007497
0,008287
-0,01104
0,003057
-0,007501
0,016976
-0,004825
-0,004421
-0,00159
-0,000849
0,016034
-0,01301
0,00327
-0,007672
0,011084
0,004285
-0,009784
0,002235
-0,006157
0,017424
-0,008814
-0,001533
-0,004064
0,004069
0,012663
-0,013879
0,003332
-0,006816
0,01553
-0,003511
-0,006969
0,00177
-0,003383
0,017233
-0,012413
0,001253
-0,005523
0,00894
0,008395
-0,014394
0,004771
-0,007944
0,017658
-0,00624
-0,005612
-0,00012
0,00084
0,015063
-0,01526
0,003352
-0,005651
0,012236
0,002249
-0,011159
0,002952
-0,004897
0,018639
-0,011273
-0,002936
-0,002112
0,006665
0,010344
-0,016412
0,005689
-0,007057
0,015794
-0,002736
-0,009032
0,002076
-0,002035
0,018431
-0,014301
-0,000025
-0,004227
0,007468
0,008491
-0,015221
0,004807
-0,006595
0,017408
-0,006811
-0,006058
0,000287
0,001673
0,01453
-0,015226
0,002662
-0,0057
0,01298
0,00282
-0,012897
0,003207
-0,003921
0,0193
-0,012895
-0,002113
-0,002115
0,004233
0,01168
-0,015023
0,004148
-0,00732
0,01632
-0,001556
-0,010359
0,002643
-0,003305
0,01676
-0,01276
-0,000179
-0,003705
0,007386
0,007375
-0,013403
0,004525
-0,006731
0,015848
-0,005272
-0,005799
-0,000373
0,000237
0,014168
-0,012923
0,001858
-0,005366
0,012001
0,002919
-0,012482
0,004802
-0,006302
0,015465
-0,008066
-0,001755
-0,003432
0,003375
0,011934
-0,013217
0,002984
-0,00686
0,012192
0,00058
-0,008255
0,001476
-0,003335
0,015044
-0,010112
0,000271
-0,003972
0,005683
0,007677
-0,010951
0,003339
-0,007831
0,013996
-0,003059
-0,004779
-0,001335
-0,000881
0,013968
-0,010919
